,favorite_count,followers_count,friends_count,full_text,retweet_count,length
54,0,6,4,"@SwiggyCares @swiggy_in first of i have received my order late around 20 minuted and also received cold, ur customer care representative simply said that we can't do anything. Woww just amazing. #worst #customer #service https://t.co/vtksMOZiNk",0,244
55,0,36,297,"@SwiggyCares Ok Mansi from  SwiggyCares, what action have you taken against the delivery partner?",0,97
56,0,12,66,"Ordered my food through @Zomato and received from @swiggy_in 

Need explanation from @zomatocare and here is the order No-1597434186 https://t.co/mGWXtCS1pu",0,156
57,0,115,218,"@SwiggyCares By offering coupons? If money was the concern, I would be coming at home. I want explanation on what happened and what was done at solve this in future.",0,165
58,0,2,35,Very bad experiences with @Zomato @ZomatoIN @zomatocare over the past few days. Lots of errors on the app and orders are not being placed correctly. I have not got orders nor refunds. @swiggy_in @SwiggyCares,0,207
60,0,75,63,@SwiggyCares See if that helps! #CSKvRR #SWIGGY #IPL2019 https://t.co/ebAlvgmEP1,0,80
61,0,0,113,"@swiggy_in @SwiggyCares @WeAreSwiggy 
#swiggy Poor and pathetic service from swiggy they sucks even delivery agent was unable to reach customer service ...
After waiting for an hour food packet was damaged no options to report this is mobile app. Seriously repeated issues faced https://t.co/F0U574vucW",0,302
62,0,1,68,"The food ordered by @Annakadosa at Kalkaji delivered by @Zomato @zomatocare @ZomatoIN  was horrible.
The idlis were wet and squishy and the Uttapam was thick and uncooked.
#Horrible #Experience.
Want to quit @ZomatoIN and join @SwiggyCares. https://t.co/f86Fnsyi9o",0,264
63,0,188,490,@swiggy_in unprofessional service. Please check https://t.co/UkALFy9CSZ,0,71
64,0,161,28,"This is what I got at 11:40 pm  (A 18""  and  A 12"" pizza) for dinner from @Sbarro ordered from @swiggy_in very untidy disgusting look after opening the box. Mishandled at its best.
We all friends so hungry and still waiting for the replacement. 😡 https://t.co/F2ypdu9azL",1,270
65,0,62,305,@mbyeshwanth @swiggy_in @SwiggyCares when did you guys started giving free food???,0,82
66,0,42,182,"This is how u work ?? @swiggy_in @SwiggyCares @dominos @dominos_india 
I am hungry,  what should I do?? Order placed at 10.15pm no delivery no update... https://t.co/cti1v2j1Sx",0,176
68,0,7,53,@SwiggyCares @swiggy_in Didn't receive an item in the order. Now way to contact you. Pathetic response from chat agent. Chat disconnected without resolution! https://t.co/z9kr7LYsae,0,181
69,0,20971,2022,"@SwiggyCares Appreciate you allowing us the time to address the lapse in service over a call. We'll strive towards preventing such mishaps in the future.

^Devduth",0,163
70,0,33,117,@swiggy_in  Cant wait more the. 12:13 am ACTION TAKEN REPLY ka Swiggy eat my order whether it may be eaten by delivery boy his name is rahul kumar rajput mobile no is 7453854600 sale pagal banate hai delivery ke nam par 4 chiken leg order the 2 he deliver hue hai order37124581491,0,280
71,0,315,304,"@bingo220 @swiggy_in @Zomato I think person the delivery boy working for both company.. 😀

Divided by Company and United by workers..",0,133
72,0,9,5,"@swiggy_in YOUR DELIVERS PARTNERS DOES NOT ANSWER CALL, I ORDERED FROM SWIGGY AND THE ORDER IS SHOWING DELIVERED HOWEVER I DIDN'T GET THE ORDER AND YOUR DELIVERY PARTNERS ARE NOT ANSWERING THE CALL, I CALLED SWIGGY SO YOUR UNEDUCATED CUSTOMER SERVICE TEAM DIDN'T UNDERSTAND.... https://t.co/5YyFuwGLCF",0,301
73,1,3,42,"Dear @swiggy_in  , better start treating your customers with some dignity. Customers pay for the food they order, no one sends it for free . When a customer say they want a replacement , better replace it.",1,205
75,0,15,127,"@zomatocare Where is your quality gone?? Not received any response in last 40min!!!
Ohh... I forgot, I am talking to @Zomato , still @swiggy_in is best!!",0,153
76,0,218,905,"@SwiggyCares @swiggy_in If you can't make sure your restaurants deliver the correct order let your start-up die. Happened to me the third freaking time this week. 
And to add to it the concerned place cannot send the correct order as well.",0,239
77,0,33,117,@swiggy_in kuch hua kya order ka resturant to close ho gaya https://t.co/tX1dhr5nsL,0,83
78,0,0,1,@SwiggyCares swiggy how many time u take i m waiting,0,52
79,0,181,1905,Hey @swiggy_in @SwiggyCares so this is how Fresh lime soda was delivered to me.... wtf https://t.co/GLkg4xoON0,0,110
80,0,20971,2022,"@SwiggyCares We understand we've addressed this issue via DM. You deserved better from us and we are sorry to have let you down. Nothing is more important than regaining your trust and we hope you will give us the opportunity to do so once again. 

^Devduth",0,257
81,0,19,59,@SwiggyCares @swiggy_in worst support continues. Never replied to my dm as well  #swiggy @WeAreSwiggy @SwiggyCares https://t.co/JRr2gSrImx,0,138
82,0,1840,675,@Miles077 @swiggy_in It’s high time they should put some focus,0,62
84,0,24,180,"Ridiculous behaviour of swiggy(bad delivery,worst pakaging,bad quality of food) order no 37123399274
It's a sincere request to all of u that think once before odering on swiggy
I had a very bad exp(i am hungry spending 246rs on my order)
@swiggy_in @SwiggyCares",0,261
88,0,10,127,@SwiggyCares It's been more than 1 and half hour. What are you guys doing?,0,74
89,1,75,63,"At times a Marketing campaign can also do backfire, SWIGGY6 Coupon isn't working due to some glitch. 😁 #IPL #Marketing #CSKvsRR @SwiggyCares @swiggy_in @ZomatoIN",5,161
90,0,38,94,"@swiggy_in @SwiggyCares 
Made me wait for nearly 2 hours, Didn't provide a resolution and stopped the chat abruptly. Is this your customer service? https://t.co/AQCSkCKEzZ",0,171
91,0,328,498,How will it help if you won’t reply on the DMs too? @SwiggyCares @swiggy_in https://t.co/Frt2cAhRYL,0,99
93,1,7,11,@swiggy_in mane ek order 9:52 pm pr place kiya order pick bhi hogya uske baad bhi mere pass nhi pocha mnae 10:47 pr costumer care phn kiya to apke costumer executive ne mera order 10:56 pr cancel kr diya or muje kha ki ap fresh order place krlo bad experience swiggy https://t.co/qAAQOhhWC5,0,290
95,2,3,60,"@swiggy_in @SwiggyCares @WeAreSwiggy  you guys amazing I am shocked when I checked I have received refund bcoz you were failed to deliver food with in 30min. U know guys I was not aware about it but for  that service you guys won my trust,u r very very loyal food delivery team",0,277
96,2,75,63,@SwiggyCares Swiggy6 isn't working! #EpicFailure #IPL2019  #CSKvRR,0,66
99,0,25,107,"@swiggy_in first i dont get what i order from your app.
and then in the order what i get delivered are of lesser price and also there are missing items.
ur representative also says i will get my diff  back.. but i dont
very very poor service @SwiggyCares 
i want my refund..",0,274
0,0,598,564,@Bonika_04 @swiggy_in They are prompt. I am sure they must have helped you.,0,75
3,0,18,6,@SwiggyCares @consumercourtin kindly suggest legal measures. I have the entire chat including promises over mail,0,112
4,0,18,6,"@SwiggyCares I haven’t recieved my refund after multiple promises . After months , your team is making stupid excuse that it’s on way.",0,134
5,3,7954,297,@TajinderBagga @HarshaAgrawal15 @swiggy_in Very lazy at this hour to prepare something! Aur Goa mein 24*7 kuch open nahi hota. Upar se sab jaag jaenge ki kitchen mein kya kar rahi hu. So hi jaati hu 😂😂,0,201
6,2,572720,6369,@HarshaAgrawal15 @laughsfliesaway @swiggy_in Harsha is going. U Can join her 😇,0,78
8,1,7954,297,@HarshaAgrawal15 @TajinderBagga @swiggy_in 🙄🙄🙄 ab muje bhi lag gayi bhook aise dishes ke naam sunke 😕 Tajinder ji n harsha not fair,0,131
9,0,18,335,"@ravcool86 @TajinderBagga @swiggy_in Kaha pe
 swiggy ya zomato?",0,63
12,0,18,335,@TajinderBagga @swiggy_in Kuch available nhi hota bagga Bhai itni raat ko,0,73
13,0,301,275,@TajinderBagga @swiggy_in Swiggy100 Use this code 😉,0,51
14,0,3,27,"@swiggy_in It happened again. Order no. 19593983888, Wrong item delivered to me again and your customer care executives are refusing to provide any refund or replacement.",0,170
15,1,20990,2022,@maanik_baashha @swiggy_in Hey Ramsundar! We are the hunger saviour and happy to serve you😊 https://t.co/vzgYhXCeij,0,115
18,4,175,363,"Heart argues, ""It's an atrocity to place an order with @swiggy_in after midnight inconveniencing the delivery person working overtime on a weekend.""

But Stomach says, ""All is fair in Food and War"". 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️

Thank you Chand Baasha bro for the prompt delivery.",0,267
19,0,13,67,"@SwiggyCares First you guys send stale food, customer sleeps empty stomach and you guys offer a 50rs coupon?? Do you guys eat 50rs coupon in dinner or some proper food??",0,169
21,0,167,437,@SwiggyCares Not now in this midnight hour pal. Call me back tomorrow,0,69
22,1,43,94,Even @swiggy_in cant deliver as many chicken dinners to their customers as #pubg does 😁❤️ u swiggy and pubg 💯✔️,0,111
25,0,135,913,"@SwiggyCares you guys just gave me the worst service ever by any food ordering app in my life
Pathetic service",0,110
28,0,15,219,@SwiggyCares Sent you details,0,29
29,0,161,9,@nithin_v @swiggy_in Typical.. Apologies have standard formatting across all firms. Nothing beyond,0,98
30,0,107,107,"@SwiggyCares @rahuljaimini @nandanreddy @harshamjty despite of your false assurances by your team, haven't received order post midnight",0,135
32,6,435,1345,"Wife orders in food from @swiggy_in , receives rotten food and rotten response from a rotten system. @UfterYou https://t.co/9CKjOMQYIT",6,134
33,3,435,1345,"Wife orders in food from @swiggy_in , receives rotten food and rotten response from a rotten system. @UfterYou https://t.co/VkEfcjrrGv",3,134
34,0,14,136,@swiggy_in the worst food provider i have ordered the pizza from @ChicagoPizzaSD byt swiggy have shown something and sent something else,1,136
36,0,188,336,"@SwiggyCares @SUBWAY Swiggy please change your help team in the app. They can't understand anything. Very disappointed, my issue remains unresolved.",0,148
37,0,107,107,@SwiggyCares @swiggy_in I have ordered for my guests and what I got in return is #ENDLESS #waitforit NO FOOD plus stupid excuses and @rahuljaimini @nandanreddy @harshamjty you guys are pathetic man...,0,200
39,0,15,219,@swiggy_in Your customer care service is pathetic. Got one missing item in order and your executive said we don't have system that can address this grievance.,0,158
40,0,167,437,@SwiggyCares Also did i mention that the food was soaked in Nimboo Pani and as cold as the Game of Throne's northern wall. Thank you continually messing up my orders these days. 😁,0,179
41,2,120,270,@swiggy_in @SwiggyCares Thanks for order replacement from US Pizza! Appreciated! https://t.co/pIFkErIsa1,0,104
43,0,167,437,"@SwiggyCares Spoke to your rep, the order got reassigned and wonderful guy delivered it",0,87
44,0,14,116,@SwiggyCares this is really bad service. I have always ordered from swiggy but since a few days the customer service + delivery service is really gone bad. They are sending bad quality food with package or spillage and the delivery is delayed by 30-60mins. #degradingServiceSwiggy https://t.co/i5VSAEJjDw,0,304
45,1,39,26,"@SwiggyCares No u dont need 2 make it right with me, you dont owe me anything. You just owe urself an answer. whether this is the kind of service you want 2 provide or not, because I have nt seen any senior person replying 2 this even aftr i esclatd it 2 the founder, speaks vol abt ur service",0,293
50,0,58,109,@SwiggyCares thanks for the support..!!  order delivered.,0,57
58,0,0,23,"@SwiggyCares Waao amazing.

I would request a stern action to be taken from your end, if not you would end up losing customers and going down to zero.

Order #19546769092

Regards
Mayank Bhatt",1,192
59,0,0,23,"@SwiggyCares WHY ONE TIME USABLE AND THAT TOO WITH VALIDITY, ISN'T IT MY MONEY?

First of all you hire such thugs who asks for cash even if the order was prepaid, then you ask to wait for him?",1,192
60,0,0,23,"@SwiggyCares If he is busy why should we have to wait as it was no fault from our end?

In the end the support guy named : Sivaramakrishnan who was rude, agreed to get convert the amount to swiggy coupon but that was one time usable and minimum value to order was Rs.375.",1,271
