,favorite_count,followers_count,friends_count,full_text,retweet_count,length
26,0,1897,3909,"@zomatocare you fucking wait 30 mins, you get an update the order you placed is not available. Then you discuss on a conference call what can be prepared &amp; 5 mins later it's cancelled. Seriously bullshit way of doing business.",0,230
27,0,20,2,"@Zomato @ZomatoIN @zomatocare 
Umm? https://t.co/BDtwyOdF72",0,59
28,0,1897,3909,@zomatocare my order was cancelled after FUCKING 30 minutes. Without telling me anything... What the fuck b is on here?,0,119
29,0,100,134,"Reply us
@ZomatoIN @zomatocare  delivering non-veg food in Haridwar and violating municipal norms in restricted areas.Have consciously defamed Hindus religion;license of such establishment should be taken away and strict action must be taken against them  
@ceo_fssai @AskAnshul",0,278
30,0,5,143,"They have been deactivated my account after big harrsement Mr harsha can you tell this is the customer service and customer experience index , your SWIGGY team is totally pathetic @SwiggyCares @zomatocare @WeAreSwiggy @harshamjty guys always place the order from Zoma @deepigoyal https://t.co/MdkP7aR683",0,303
32,1,5,143,"See this details of the conversation swiggy guys are simply harrsing the customer they are simply shamless and cheating the customer I not received a single refund yet,now I am unable place the order from the application @SwiggyCares @zomatocare @harshamjty @deepigoyal reply me https://t.co/aKADvz25un",1,302
33,0,12,97,"@zomatocare Still he is behaving like a dumb
Please make him understand its a professional world @ZomatoIN #shrey #1029799473",0,125
35,1,5,143,What fraud company SWIGGY now I am unable place the order this company is fake guys do not order the food from SWIGGY always use Zomato application @SwiggyCares @zomatocare @harshamjty @swiggy_in @deepigoyal my order was cancelled 4 times in the night because delivery guy eat my https://t.co/2QXoXuPibP,1,303
36,0,3,23,@zomatocare @ZomatoIN what happen order id galat hai yaa resolution nahi mil raha hai yaa jaanke time le rahe ho yaa himmat nahi hai woh rajat ke yaa restaurant owner k khilaf acyion lene ki.. bolo bhai rply karo,0,212
42,0,3,85,@ZomatoIN today is my birthday . anything for me ?,0,50
43,0,12,97,"@zomatocare You can call me now
No problem",0,42
45,0,12,97,"So if any restaurant is providing the rotten food then wbom I should Contact If i have ordered it through zomato?
Restaurant is saying contact zomato 
Is this ur service @Zomato @ZomatoIN
Ur agent #Shrey is a dumb and trying to prove me wrong and I can sue u guys on that",0,271
46,0,3,23,@zomatocare @ZomatoIN ye rajat jaise log aur aise sada hua khana dene wale logo ko nikalo aur dhang se service do to acha rahega chori karke insan jyada din nahi chal payega sir ji madam ji jo bhi padh rahe ho https://t.co/M9BiBhJP4y,0,233
48,0,12,97,"This is how ur avent behaves.. Shame on you guys...
@ZomatoIN https://t.co/WwJr0QQSMA",0,85
49,0,3,23,@ZomatoIN @zomatocare ye tarika hai tum logo ka paise b lelete ho or khana bhi proper nahi dete upar se bolte ho hum kya kare are to kyu aise restorant ko add krte hojo sada hua khana bhejte h or ye rajat jaise log kyu rakhe fokat ka paisa inko dene se acha hai service achi karo https://t.co/ghMDgxezLN,0,303
51,1,3,99,@zomatocare Listen i cant seat hungry over hea kindly refund my amout soo o can order my food ... im not mad or kindly call on my numr 8448840747 i need a call at any cost,0,171
52,0,3,23,@zomatocare 1532582726 rajat yr 3rd class executive jisse maine sirf apna khana wapas manga to usne mujhe 130 credit kar diye are tumhare credit ki bhik k liye khana order nahi karte samjhe ya toh khana dhang ka do nahi to apni galti maano chori karna band kardo yaar maan jao sudhar jao,0,287
53,0,3,99,What kind of service @Zomato is providing i have ordered food from restaurant and they declined my order and reason given address was wrong .. I order food daily at address @zomatocare i need my refund otherwise im going to escalate on higher level 8448840747 my num https://t.co/pJHTYYNMLH,0,290
54,0,3,23,@ZomatoIN @zomatocare see again yr executives doing fraud only i hv send every proof that biryaani was not proper baked plss send other but they denied for refund n new order this is the way yr pathetic 3rd class ghatiya nonsense customer service support at midnight 😡😡😡 https://t.co/wWydp7aZYu,0,294
55,1,6,116,"@ZomatoIN @Zomato after complaining this kind of sheet response you get from customer care,seriously we have to boycott zomato n other online food ordering app https://t.co/iWoaf46rVl",1,183
56,0,0,14,@Rishabh81948925 @zomatocare 9 bje complain kiya... frauds abi tk. reply ni. kiye..,0,83
57,0,0,14,@Rishabh81948925 @zomatocare looters hai sb...,0,46
58,0,113,1573,"@i_surbhichawla @zomatocare @Zomato @SwiggyCares I m also very disappointed with t service of zomato, specially food packing. I already uninstalled this app. From few days I m using swiggy app. Swiggy service &amp; tempered proof packaging is very good. https://t.co/b365gslVHz",0,277
59,0,7,140,@zomatocare Twitter p kuch likh do toh @ZomatoIN  instant reply karte ho ..  haramio custmer service provide karoge toh khule m galia nai khani padegi,0,150
60,0,7,140,@zomatocare Ghanta . Raat ko ek baje khana tera baap order  tera baap dega muje . Ye bata .aur customer care walo ko paise nai dete kya ..,0,138
61,0,1706,498,When you are super hungry and your order is taking forever 💔@ZomatoIN,0,69
62,0,100,134,"@ZomatoIN @swiggy_in  delivering non-veg food in Haridwar and violating municipal norms in restricted areas.Have consciously defamed Hindus religion;license of such establishment should be taken away and strict action must be taken against them @fssaiindia 
@ceo_fssai @AskAnshul",1,279
63,0,7,140,"@ZomatoIN Your customer service is sucks 
My order is showing delivered and i havnt receipt my order .
Chat waiting time is showing 1min . U fucking .. https://t.co/LfGi94vSE8",0,175
64,0,382,179,"@zomatocare @Zomato Take it on priority and try to revert faster, on time.",0,74
65,0,17,183,@zomatocare Kindly initiate dm,0,30
66,0,119,498,Reliance on fraudsters --- Neverrrr @deepigoyal @ZomatoUAE @zomatocare @ZomatoIN @ZomatoGold @Zomato https://t.co/bEHKPKG7iZ,0,124
68,0,967,515,I reviewed Kasbah Grand and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/XthiXAVZOM,0,87
71,0,44,1479,"@ZomatoIN @zomatocare please explain this. When @swiggy_in has a no questions asked cancellation policy, how can you charge your customers for a fault in your app. Hope Justice is delivered faster than juices. https://t.co/SjcbJLIJzp",0,233
72,0,60,0,"@zomatocare Just dm'd. Fyi..I ve not gotten any calls emails or messages from zomato. Not sure what unresponsive means in your company. What do u call, if something was supposed to be refunded in 7 days but didn't?",0,214
73,0,328,158,I reviewed The Grand Thakar and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/mnsHBUsLKJ,0,91
74,0,310,563,Rahul can speak english &amp; she is from Delhi .She has completed her 12th Class ! Wat kind of english is this wah @ZomatoIN @Zomato wah 🤣🙏🏻 https://t.co/DQPsJ8kMs4,0,165
75,0,328,158,I reviewed The Fruit Lab and rated it 3/5 on @ZomatoIN #LoveFood https://t.co/QWhXH1qzYk,0,88
77,0,48,224,@zomatocare See this i have already provided you the order id no.,0,65
79,0,10,31,@zomatocare @ZomatoIN @Zomato first your Zomaland was disaster and today your PATHETIC Delivery services spoiled ny day. I ordered food at 11:15 PM and Incomplete delivery at 12:10 night time. That too in V BAD CONDITION.. SORRY FOR TRUSTING YOU.. My bad https://t.co/3TuSWs0Z8E,0,278
80,0,48,224,@zomatocare @Zomato How far you reached??,0,41
81,0,48,224,@zomatocare @Zomato @ZomatoIN U already provided you all the details in previous tweet.  Still you are asking for the details. This show how you manipulate your customers.,0,171
82,0,328,158,I reviewed Duty Free | Vayu Bar and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/OGSx0hCM8U,0,95
83,0,0,62,@ZomatoIN worst service. Waiting for my food since 3 hours,0,58
86,0,5,37,"@ZomatoIN i tried at the zomato website, but at present nothing is visible at or near itarsi junction. Please help.",0,115
87,0,5,37,"@ZomatoIN can any kind of food be arranged at itarsi junction at around 12.30 pm? Our train is late by 3 hours, and its only Zomato who i can trust. Please help, getting dizziness and hunger pains.",0,197
89,0,20,46,@Zomato @ZomatoIN @zomatocare  hey money deducted still no order got placed and no refund also call 8947001628 zomato no in dm,0,126
91,0,660,592,@yearning4d_sky @tmrinal @ZomatoIN @varun27188 That's a nice way to manage the customer :-) hats off!!,0,102
92,0,28,174,@zomatocare So pathetic @zomatocare...,0,38
94,0,14,44,"@ZomatoIN @zomatocare @Zomato one of the worst service ever, Your representative trying to tell me that my address which was there for last so many orders is wrong for this order and that's why my order can't be delivered and I'll pay the full amount in cancellation",0,266
95,0,9,127,@ZomatoIN this is what you call service.. its been about to get an hour.. and burger king is not able to to prepare 2 burgers... zomato not responding over the chat nor over the call.. u guyz are so backward that you dnt have a cancellation option on ur app,0,257
96,0,3,7,Do you guys even realize while making a statement. See the below contradictory statements made by you guys intially he told me within 30min call will be given and after few min he says no call support @zomatocare https://t.co/dao1Cu9zd4,0,236
97,0,0,54,@zomatocare Zomato ki kya thinking hai isme,0,43
99,0,0,54,@zomatocare Delivered msz,0,25
101,1,1134,1523,"@Jammie153 @a935d818b4de4ff @zomatocare @Zomato @ads7506 @TarekFatah @AkashAkki70 Looks yummy😍❤️✌️
#yummyfood",0,109
102,0,0,54,@zomatocare Bs aap mujhe yeh btana bina customer ke order kaise delivered ho gya,0,80
104,1,308,99,"@zomatocare @Zomato Also, please do not blame the valet for this. It wasnt his fault. It is clear that your team did not pass on the instruction to him. So do not let out your inefficiency on him.",0,196
106,0,0,5,@zomatocare @deepigoyal : could you please look into it .they are not able to solve issues .,0,92
107,0,6,142,@ZomatoIN Thanks for delivering my order...it's just that...it wasn't delivered to me!..kudos to your service..you absolutely make sure you deliver your orders..who cares to whom! https://t.co/LL0au9YDo4,0,203
108,3,308,99,@zomatocare @Zomato Too late sir. The damage is done. You've lost a customer. End of story.,0,91
110,0,44,239,@zomatocare @ZomatoIN the delivery guy assualts my family member and security for questioning and throws the item in front of them in gutter and goes rudely. Is this Ur service,0,176
111,0,6,142,@ZomatoIN Thanks a lot for the false promises &amp; for the dreadful services you deliver to your customers. Absolutely pathetic!,0,129
112,0,44,239,@ZomatoIN @zomatocare this is your service. Food isn't delivered while the app say it's delivered. https://t.co/84IxKrk4pb,0,122
113,0,31,60,"Hello @UberEats  i thought you are better than @zomatocare . But seems like both belongs to same ship and sailing together. 
Order id #23429. Have to throw the food because of quality delivered. Contacted support but not got any help. 
Not Done @UberEats https://t.co/WRN1cx9Mxn",0,278
114,0,21,203,@zomatocare @ZomatoIN nees help.,0,32
116,0,72,153,"@mayank_k_soni @zomatocare @ZomatoIN Yes, Mayank please avoid falling for such offers. It's not only about discount, I specially travelled few kilometers far from my home to Zomato's partner restaurant. I could have easily gotten better food and time near my place. If they can't manage then why promote?",0,304
118,0,824,927,@kushanmitra @nandz @Zomato @ZomatoIN Ello ello what are you thinking @zomatocare,0,81
119,0,56,61,"@zomatocare Order num : 1507842825
Again got credited with Zomato Credit instead of Original payment mode",0,105
120,0,10,13,"@ZomatoIN pls reduce the discounts and spend more on customer service. Wait time shows as 1 min from the start, been 10 mins waiting. https://t.co/kIHXB8QGFX",0,157
121,0,15,62,"@swiggy_in Worst delivery service. @ZomatoIN is not much different but at least their customer service is better than you.
Please work on improving it. As a loyal/regular customer this is really disappointing.",0,209
122,0,109,725,@kushalambo @zomatocare Kushal I heard that @ZomatoIN gave you ver abrupt reply on your emails and didnt give you any deal. Thanks for. letting me know as I was about to take #zomatogold. @zomatocare you should help your customer if you are providing service.,1,259
123,0,5,16,Thanks @Zomato @ZomatoIN for these kind of services for vegetarians!! https://t.co/p4JmN3eSKs,0,93
125,0,606,299,"@zomatocare @ZomatoIN Highly disappointed, I didn't expect it happening this to me again twice in week. Last time received order after 2:30 hours of multiple follow-ups. I'll better use @SwiggyCares @swiggy_in for assured and timely delivery and services. 
Order no. 1288540256 https://t.co/Hi2muwRLQO",0,301
127,0,1529,854,"@ZomatoIN there seems to be an error in your app. Apparently, no restaurants are delivering at my place. Shows the highlighted error! https://t.co/THWnjzEDqu",0,157
129,0,25,68,@ZomatoIN ordered food as per screenshot they say delivery boy is at restaurant and another person calls in saying we don't have anyone to deliver your order in your area. #patetic #Services https://t.co/HAUoYLQhl3,0,214
130,1,191,445,@_sayan_ @ZomatoIN @swiggy_in Zomato overall is good experience. It just takes 1 zomato order to really destroy that experience to a level you wouldn’t want to go back to it,0,173
